DATAFLOW,FREQ,iso3,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,year,value,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1982,9.455132,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1983,10.098898,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1984,11.362583,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1985,12.36875,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1986,12.610833,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1987,12.9615,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1988,13.917083,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1989,16.2255,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1990,17.5035,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1991,22.742433,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1992,25.918083,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1993,30.493292,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1994,31.373742,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1995,32.427077,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1996,35.433173,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1997,36.313286,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1998,41.259365,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1999,43.055428,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2000,44.941605,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2001,47.186414,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2002,48.610319,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2003,46.583284,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2004,45.316467,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2005,44.099975,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2006,45.307008,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2007,41.348533,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2008,43.505183,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2009,48.405267,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2010,45.725812,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2011,46.670467,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2012,53.437233,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2013,58.597845,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2014,61.029514,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2015,64.151944,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2016,67.195313,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2017,65.121569,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2018,68.389467,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2019,70.420341,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2020,74.099567,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2021,73.918013,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2022,78.604491,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,IND,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2023,82.599276,,F,6,A,0,INR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1950,34.968,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1951,34.996,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1952,34.997,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1953,34.996,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1954,34.997,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1955,34.997,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1956,34.979,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1957,36.164083,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1958,42.586475,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1959,49.3707,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1960,49.3706,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1961,49.3706,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1962,49.3706,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1963,49.3706,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1964,49.3706,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1965,49.3706,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1966,49.3706,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1967,49.3706,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1968,49.3706,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1969,51.941975,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1970,55.5419,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1971,55.426325,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1972,50.405333,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1973,44.577667,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1974,48.14075,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1975,42.862417,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1976,47.789917,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1977,49.13575,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1978,45.131,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1979,42.544167,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1980,42.25575,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1981,54.346083,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1982,69.947167,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1983,86.089833,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1984,115.3285,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1985,132.4955,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1986,135.268167,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1987,213.842667,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1988,281.421333,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1989,320.6875,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1990,298.829333,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1991,367.072,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1992,372.793333,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1993,382.7565,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1994,613.467167,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1995,853.126333,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1996,812.250333,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1997,1018.177167,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1998,1088.279667,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1999,1256.755,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2000,1353.496167,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2001,1317.698833,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2002,1366.391167,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2003,1238.327667,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2004,1868.857833,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2005,2003.025833,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2006,2142.301667,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2007,1873.876667,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2008,1708.370833,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2009,1956.205833,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2010,2089.95,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2011,2025.1175,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2012,2194.966667,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2013,2206.914167,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2014,2414.811667,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2015,2933.508333,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2016,3176.539167,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2017,3116.11,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2018,3334.752255,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2019,3618.321858,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2020,3787.754058,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2021,3829.977849,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2022,4096.116184,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MDG,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2023,4429.579214,,F,6,A,0,MGA
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1950,3.499,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1951,3.5,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1952,3.5,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1953,3.5,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1954,3.5,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1955,3.5,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1956,3.5,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1957,3.587375,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1958,4.1975,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1959,4.870998,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1960,5.06049,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1961,5.06049,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1962,5.06049,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1963,5.06049,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1964,5.06049,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1965,5.06049,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1966,5.06049,,F,6,A,0,MAD
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,MAR,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1967,5.06049,,F,6,A,0,MAD
