id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationLevels,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.organizationSubTypes,sourceObjects_Cluster.organizationLevels,sourceObjects_Cluster.code,sourceObjects_Emergency.code,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationLevels,sourceObjects_Project.code,sourceObjects_UsageYear.code,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Cluster.organizationLevels,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,fullParkedAmountUSD,amountUSD_defl,amountUSD_defl_millions,deflator,destination_org_country,destination_org_iso3,FTS_source_orgtype,multiyear,source_org_country,source_org_iso3,year
184001,75000,,"",financial,2018-11-20T16:24:12.736Z,2018-07-15T00:00:00Z,2018-07-15T00:00:00Z,AL-HIKMA AL-YAMANIA ASSOCIATION FOR CHARITY - Accomodation,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T12:50:32.363Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",8332,Al-Hikma Al-Yamania Association for Charity,single,NGOs,National NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,94442.8912110515,0.0944428912110515,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184002,74800,,"",financial,2018-11-20T16:24:39.628Z,2018-09-20T00:00:00Z,2018-09-20T00:00:00Z,AL-HIKMA AL-YAMANIA ASSOCIATION FOR CHARITY - Accomodation,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T12:49:47.708Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",8332,Al-Hikma Al-Yamania Association for Charity,single,NGOs,National NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,94191.0435011554,0.0941910435011554,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184003,101820,,"",financial,2018-11-20T16:25:51.114Z,2018-08-27T00:00:00Z,2018-08-27T00:00:00Z,AL-HIKMA AL-YAMANIA ASSOCIATION FOR CHARITY - Water Relief,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:20:27.438Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,11,Water Sanitation Hygiene,single,"","","",8332,Al-Hikma Al-Yamania Association for Charity,single,NGOs,National NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","",4236,WASH,single,"","","","","","","",657,Yemen Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,128215.669108124,0.128215669108124,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184004,9660,,"",financial,2018-11-20T16:26:57.184Z,2018-09-19T00:00:00Z,2018-09-19T00:00:00Z,AL-HIKMA AL-YAMANIA ASSOCIATION FOR CHARITY - Health,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-20T16:45:18.098Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,11,Water Sanitation Hygiene,single,"","","","","","","","","",39,2018,single,"","","",248,Yemen,single,"","","",4236,WASH,single,"","","","","","","",657,Yemen Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,12164.2443879834,0.0121642443879834,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184005,30018,,"",financial,2018-11-20T16:27:44.153Z,2018-10-10T00:00:00Z,2018-10-10T00:00:00Z,AL-HIKMA AL-YAMANIA ASSOCIATION FOR CHARITY - Food and Nutrition,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:03:15.889Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,9; 6,Nutrition; Food Security,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,8332,Al-Hikma Al-Yamania Association for Charity,single,NGOs,National NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","",4229; 4231,Nutrition; Food Security and Agriculture,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,"","","","",657,Yemen Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,37799.8227783112,0.0377998227783112,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184006,97683,,"",financial,2018-11-20T16:33:30.691Z,2018-01-07T00:00:00Z,2018-01-07T00:00:00Z,Food and Nutrition to ESTIJABAH NETWORK For Humanitarian Aid and Relief,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:09:50.166Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6; 9,Food Security; Nutrition,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,9806,Estijabah Network for Humanitarian Aid and Relief,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,123006.199228922,0.123006199228922,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184007,107463,,"",financial,2018-11-20T16:34:11.636Z,2018-01-07T00:00:00Z,2018-01-07T00:00:00Z,ESTIJABAH NETWORK For Humanitarian Aid and Relief - Accomodation -,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:08:24.943Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",9806,Estijabah Network for Humanitarian Aid and Relief,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,135321.552242843,0.135321552242843,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184008,66463,,"",financial,2018-11-20T16:34:57.977Z,2018-05-06T00:00:00Z,2018-05-06T00:00:00Z,ESTIJABAH NETWORK For Humanitarian Aid and Relief - Accomodation -,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:10:49.488Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",9806,Estijabah Network for Humanitarian Aid and Relief,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,83692.7717141349,0.0836927717141349,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184009,124980,,"",financial,2018-11-20T16:35:36.998Z,2018-12-07T00:00:00Z,2018-12-07T00:00:00Z,Food and Nutrition to ESTIJABAH NETWORK For Humanitarian Aid and Relief - Accomodation -,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:07:46.096Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6; 9,Food Security; Nutrition,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,9806,Estijabah Network for Humanitarian Aid and Relief,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,157379.633914096,0.157379633914096,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184011,139500,,"",financial,2018-11-20T16:36:42.099Z,2018-09-25T00:00:00Z,2018-09-25T00:00:00Z,Food and Nutrition to ESTIJABAH NETWORK For Humanitarian Aid and Relief,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:07:00.885Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6; 9,Food Security; Nutrition,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,9806,Estijabah Network for Humanitarian Aid and Relief,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,175663.777652556,0.175663777652556,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184012,29519,,"",financial,2018-11-20T16:37:12.687Z,2018-10-21T00:00:00Z,2018-10-21T00:00:00Z,Food and Nutrition to ESTIJABAH NETWORK For Humanitarian Aid and Relief,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:12:03.749Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6; 9,Food Security; Nutrition,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,9806,Estijabah Network for Humanitarian Aid and Relief,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,37171.4627421204,0.0371714627421204,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184014,79200,,"",financial,2018-11-20T16:38:00.611Z,2018-12-07T00:00:00Z,2018-12-07T00:00:00Z,ESTIJABAH NETWORK For Humanitarian Aid and Relief - Accomodation -,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:10:18.244Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",9806,Estijabah Network for Humanitarian Aid and Relief,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,99731.6931188704,0.0997316931188704,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184015,17935,,"",financial,2018-11-20T16:38:42.666Z,2018-09-25T00:00:00Z,2018-09-25T00:00:00Z,ESTIJABAH NETWORK For Humanitarian Aid and Relief - Accomodation -,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-20T16:38:42.666Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","","","","","","","",39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,22584.4433849361,0.0225844433849361,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184016,1e+05,,"",financial,2018-11-20T16:40:37.006Z,2018-12-07T00:00:00Z,2018-12-07T00:00:00Z,ESTIJABAH NETWORK For Humanitarian Aid and Relief - Water Relief,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:09:04.544Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,11,Water Sanitation Hygiene,single,"","","",9806,Estijabah Network for Humanitarian Aid and Relief,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,125923.854948069,0.125923854948069,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184017,19950,,"",financial,2018-11-20T16:41:23.834Z,2018-09-25T00:00:00Z,2018-09-25T00:00:00Z,ESTIJABAH NETWORK For Humanitarian Aid and Relief - Accomodation,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:12:30.254Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,11,Water Sanitation Hygiene,single,"","","",9806,Estijabah Network for Humanitarian Aid and Relief,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,25121.8090621397,0.0251218090621397,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184018,450821,2018,"",financial,2018-11-20T16:41:40.673Z,2018-11-15T00:00:00Z,2018-11-15T00:00:00Z,"Emergency aid for displaced populations in Chad: collection and analysis of data on migration and eviction movements and distribution of property; 2018: 750.158,20 € 2019: 1.049.841,80 € (2018 portion)","",0.88,2018-11-19T00:00:00Z,Standard,Multiyear,TRUE,396722,EUR,Traditional aid,183902,commitment,2018-11-20T16:41:40.673Z,1,incoming,single,AA-S09 321.50 TCD 02/18,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,4,Emergency Shelter and NFI,single,"","","",2986,International Organization for Migration,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",44,Chad,single,"","","",4004,Abris/AME/CCCM,single,"","","",,,,,637,Tchad Plan de Réponse Humanitaire 2018,single,,,,,52843,Semi durable shelters construction of vulnerables populations affected by Lake Chad crisis and for the Chadian returnees in the south,single,,,,HTCD18/SHL/52843/1,,"","","","","","",,Primary,"Germany, Government of",From EDRIS,2018-11-19T00:00:00.000Z,,455289.336861857,0.455289336861857,0.990185720375847,Chad,TCD,Governments,FALSE,Germany,DEU,2018
184019,29970,,"",financial,2018-11-20T16:42:02.593Z,2018-09-25T00:00:00Z,2018-09-25T00:00:00Z,ESTIJABAH NETWORK For Humanitarian Aid and Relief - Health,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:11:39.137Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,7,Health,single,"","","",9806,Estijabah Network for Humanitarian Aid and Relief,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,37739.3793279362,0.0377393793279362,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184021,9980,,"",financial,2018-11-20T16:42:36.934Z,2018-09-17T00:00:00Z,2018-09-17T00:00:00Z,ESTIJABAH NETWORK For Humanitarian Aid and Relief - Health,"",,2018-11-05T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-11-28T13:13:53.256Z,1,incoming,single,"",120,Kuwait,single,"","","",4849,"Kuwait, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,7,Health,single,"","","",9806,Estijabah Network for Humanitarian Aid and Relief,single,NGOs,Local NGOs/CSOs,Local and National Non-State Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Kuwait, Government of",Email,2018-11-05T00:00:00.000Z,,12567.2007238173,0.0125672007238173,0.794130707332938,Yemen,YEM,Governments,FALSE,Kuwait,KWT,2018
184022,401632,2018,"",financial,2018-11-20T16:43:00.626Z,2018-11-15T00:00:00Z,2018-11-15T00:00:00Z,"Emergency aid for displaced populations in Chad: collection and analysis of data on migration and eviction movements and distribution of property; 2018: 750.158,20 € 2019: 1.049.841,80 € (2018 portion)","",0.88,2018-11-19T00:00:00Z,Standard,Multiyear,TRUE,353436,EUR,Traditional aid,183902,commitment,2018-11-20T16:43:00.626Z,1,incoming,single,AA-S09 321.50 TCD 02/18,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,4,Emergency Shelter and NFI,single,"","","",2986,International Organization for Migration,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",44,Chad,single,"","","",4004,Abris/AME/CCCM,single,"","","",,,,,637,Tchad Plan de Réponse Humanitaire 2018,single,,,,,52846,"DTM (Displacement Tracking Matrix) verification, registration/profiling of displaced persons in the southern regions.",single,,,,HTCD18/SHL/52846/1,,"","","","","","",,Primary,"Germany, Government of",From EDRIS,2018-11-19T00:00:00.000Z,,405612.797412946,0.405612797412945,0.990185720375847,Chad,TCD,Governments,FALSE,Germany,DEU,2018
184038,6590909,,"",financial,2018-11-28T04:25:16.973Z,2018-11-26T00:00:00Z,2018-11-14T00:00:00Z,Nigeria - CBPF OCT 6234 [OCT 6234],softly earmarked,0.88,2018-11-21T00:00:00Z,Standard,"",TRUE,5800000,EUR,Traditional aid,,paid,2018-11-29T08:40:56.783Z,3,incoming,single,OCT 6234,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",8728,Nigeria Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,39,2018,single,"","","",163,Nigeria,single,"","","","","","","","","","","","","",642,Nigeria Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2018-11-28T00:00:00.000Z,,6656235.15303601,6.65623515303601,0.990185720375847,Nigeria,NGA,Governments,FALSE,Germany,DEU,2018
184039,2386364,,"",financial,2018-11-28T04:25:18.909Z,2018-11-26T00:00:00Z,2018-10-05T00:00:00Z,oPt - CBPF. [OCT 6261],softly earmarked,0.855,2018-11-21T00:00:00Z,Standard,"",TRUE,2100000,EUR,Traditional aid,,paid,2018-11-29T08:42:38.168Z,3,incoming,single,OCT 6261,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",8020,Occupied Palestinian Territory Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,39,2018,single,"","","",171,Occupied Palestinian Territory,single,"","","","","","","","","","","","","",633,Occupied Palestinian Territory Humanitarian Response Strategy 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2018-11-28T00:00:00.000Z,,2410016.57658141,2.41001657658141,0.990185720375847,Occupied Palestinian Territory,,Governments,FALSE,Germany,DEU,2018
184040,4464286,,"",financial,2018-11-28T04:25:17.793Z,2018-11-26T00:00:00Z,2018-11-15T00:00:00Z,Ethiopia - CBPF[OCT 6288],softly earmarked,0.784,2018-11-21T00:00:00Z,Standard,"",TRUE,3500000,GBP,Traditional aid,,paid,2018-11-29T08:41:46.607Z,3,incoming,single,OCT 6288,236,United Kingdom,single,"","","",2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",7874,Ethiopia Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,39,2018,single,"","","",71,Ethiopia,single,"","","","","","","","","","","","","",660,Ethiopia Humanitarian and Disaster Resilience Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2018-11-28T00:00:00.000Z,,4676885.50571705,4.67688550571705,0.954542503668913,Ethiopia,ETH,Governments,FALSE,United Kingdom,GBR,2018
